FLUSHSTAGES entries=268 bytes=2816 enc_ms=5.3 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=272384 bytes=60242627 enc_ms=170.1 lz4_ms=76.4 bloom_ms=35.6 crc_ms=14.3 write_ms=35.6 lz4=true
FLUSHSTAGES entries=266 bytes=2794 enc_ms=5.5 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.2 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=250.1 lz4=false
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.6 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=2.8 lz4=false
FLUSHSTAGES entries=344064 bytes=76097647 enc_ms=246.2 lz4_ms=121.0 bloom_ms=55.5 crc_ms=20.8 write_ms=59.2 lz4=true
FLUSHSTAGES entries=336 bytes=3497 enc_ms=6.2 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=273408 bytes=60469354 enc_ms=159.5 lz4_ms=76.3 bloom_ms=39.3 crc_ms=15.9 write_ms=37.1 lz4=true
FLUSHSTAGES entries=267 bytes=2806 enc_ms=5.8 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=273408 bytes=60469346 enc_ms=169.8 lz4_ms=74.4 bloom_ms=34.2 crc_ms=14.1 write_ms=42.8 lz4=true
FLUSHSTAGES entries=267 bytes=2805 enc_ms=5.3 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=273408 bytes=60469452 enc_ms=239.9 lz4_ms=107.7 bloom_ms=48.0 crc_ms=16.3 write_ms=61.7 lz4=true
FLUSHSTAGES entries=267 bytes=2805 enc_ms=4.9 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.2 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=208.2 lz4=false
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.2 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=2.1 lz4=false
FLUSHSTAGES entries=333824 bytes=73831821 enc_ms=218.2 lz4_ms=96.2 bloom_ms=44.1 crc_ms=18.0 write_ms=47.9 lz4=true
FLUSHSTAGES entries=326 bytes=3396 enc_ms=6.6 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=273408 bytes=60470081 enc_ms=239.5 lz4_ms=118.7 bloom_ms=41.7 crc_ms=16.5 write_ms=41.6 lz4=true
FLUSHSTAGES entries=267 bytes=2805 enc_ms=8.0 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=274432 bytes=60697806 enc_ms=248.3 lz4_ms=119.1 bloom_ms=41.1 crc_ms=16.7 write_ms=43.1 lz4=true
FLUSHSTAGES entries=268 bytes=2815 enc_ms=7.2 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=274432 bytes=60696776 enc_ms=245.0 lz4_ms=120.4 bloom_ms=40.8 crc_ms=16.5 write_ms=59.6 lz4=true
FLUSHSTAGES entries=268 bytes=2817 enc_ms=8.1 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.2 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=95.0 lz4=false
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.3 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=2.4 lz4=false
FLUSHSTAGES entries=272384 bytes=60243814 enc_ms=199.5 lz4_ms=88.4 bloom_ms=35.1 crc_ms=14.4 write_ms=41.5 lz4=true
FLUSHSTAGES entries=266 bytes=2795 enc_ms=4.8 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=273408 bytes=60470239 enc_ms=231.8 lz4_ms=111.6 bloom_ms=36.2 crc_ms=14.5 write_ms=37.8 lz4=true
FLUSHSTAGES entries=267 bytes=2805 enc_ms=5.0 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=272384 bytes=60243809 enc_ms=183.7 lz4_ms=81.2 bloom_ms=38.0 crc_ms=15.5 write_ms=34.9 lz4=true
FLUSHSTAGES entries=266 bytes=2795 enc_ms=4.8 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=274432 bytes=60698240 enc_ms=257.6 lz4_ms=113.5 bloom_ms=44.0 crc_ms=17.7 write_ms=43.8 lz4=true
FLUSHSTAGES entries=268 bytes=2816 enc_ms=5.1 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=1 bytes=126 enc_ms=5.3 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=176.2 lz4=false
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.4 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=2.3 lz4=false
FLUSHSTAGES entries=313344 bytes=69303240 enc_ms=214.3 lz4_ms=93.8 bloom_ms=41.4 crc_ms=17.1 write_ms=47.5 lz4=true
FLUSHSTAGES entries=306 bytes=3196 enc_ms=5.7 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=272384 bytes=60245004 enc_ms=183.9 lz4_ms=81.8 bloom_ms=37.9 crc_ms=15.4 write_ms=35.5 lz4=true
FLUSHSTAGES entries=266 bytes=2796 enc_ms=5.0 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=272384 bytes=60245637 enc_ms=202.5 lz4_ms=88.7 bloom_ms=43.9 crc_ms=17.9 write_ms=46.6 lz4=true
FLUSHSTAGES entries=266 bytes=2795 enc_ms=7.3 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=273408 bytes=60471753 enc_ms=190.8 lz4_ms=83.9 bloom_ms=53.5 crc_ms=32.1 write_ms=38.4 lz4=true
FLUSHSTAGES entries=267 bytes=2805 enc_ms=4.7 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=92224 bytes=20396574 enc_ms=61.2 lz4_ms=26.7 bloom_ms=12.0 crc_ms=4.8 write_ms=12.2 lz4=true
FLUSHSTAGES entries=91 bytes=1039 enc_ms=1.6 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=0.1 lz4=true
FLUSHSTAGES entries=1 bytes=126 enc_ms=0.2 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=2.0 lz4=false
FLUSHSTAGES entries=625 bytes=6395 enc_ms=0.6 lz4_ms=0.0 bloom_ms=0.0 crc_ms=0.0 write_ms=1.3 lz4=true
